Column 1,Column 2,Column 3,Column 5,Column 6,Column 7,Column 8,Column 9,Column 10,Column 11,Column 12,Column 13,Column 14,Column 15
46,4,279196,13,5,3,2,5,1,0,0,40,39,0
17,4,211870,5,5,8,2,5,2,0,0,6,39,0
22,4,281432,10,5,6,4,5,2,0,0,30,39,0
27,4,161155,6,5,8,2,5,2,0,0,40,39,0
23,4,197904,9,5,8,5,5,1,0,0,35,39,0
33,4,111746,12,3,3,1,5,2,0,0,45,32,0
43,6,170721,10,3,3,1,5,2,0,0,20,39,0
28,7,70100,13,5,10,2,5,2,0,0,20,39,0
41,4,193626,9,4,3,5,5,1,0,0,40,39,0
52,0,271749,8,5,0,3,3,2,594,0,40,39,0
25,4,189775,10,4,1,4,3,1,0,0,20,39,0
63,0,401531,2,3,0,1,5,2,0,0,35,39,0
59,2,286967,9,3,14,1,5,2,0,0,45,39,0
45,2,164427,13,1,10,5,5,1,0,0,40,39,0
38,4,91039,13,3,12,1,5,2,15024,0,60,39,1
40,4,347934,9,5,8,2,5,1,0,0,35,39,0
46,1,371373,9,1,1,2,5,2,0,0,40,39,0
35,4,32220,12,5,4,2,5,1,0,0,60,39,0
34,4,187251,9,1,10,5,5,1,0,0,25,39,0
33,4,178107,13,5,3,4,5,2,0,0,20,39,0
41,4,343121,9,1,1,5,5,1,0,0,36,39,0
20,4,262749,10,5,7,4,5,2,0,0,40,39,0
23,4,403107,3,5,8,4,5,2,0,0,40,8,0
26,4,64293,10,5,10,2,5,1,0,0,35,39,0
72,0,303588,9,3,0,1,5,2,0,0,20,39,0
23,2,324960,9,5,5,2,5,2,0,0,40,31,0
62,2,114060,9,3,14,1,5,2,0,0,40,39,0
52,4,48925,10,3,1,1,5,2,0,0,40,39,0
58,4,180980,10,1,8,5,5,1,0,0,42,10,0
25,4,181054,13,5,12,2,5,1,0,0,40,39,0
24,4,388093,13,5,4,2,3,2,0,0,40,39,0
19,4,249609,10,5,11,4,5,2,0,0,8,39,0
43,4,112131,10,3,4,1,5,2,0,0,40,39,0
47,2,543162,9,6,1,5,3,1,0,0,40,39,0
39,4,91996,9,1,8,5,5,1,0,0,40,39,0
49,4,141944,11,4,6,5,5,2,0,1380,42,39,0
53,0,251804,3,7,0,5,3,1,0,0,30,39,0
32,4,37070,11,5,3,2,5,2,0,0,45,39,0
34,4,337587,10,3,10,1,5,2,0,0,50,39,1
28,4,189346,9,1,3,2,5,2,0,0,45,39,0
57,0,222216,11,7,0,5,5,1,0,0,38,39,0
25,4,267044,10,5,1,2,1,1,0,0,20,39,0
20,0,214635,10,5,0,4,5,2,0,0,24,39,0
21,0,204226,10,5,0,5,5,1,0,0,35,39,0
34,4,108116,13,3,10,1,5,2,0,0,50,39,1
38,5,99146,13,3,4,1,5,2,15024,0,80,39,1
50,4,196232,9,3,4,1,5,2,7688,0,50,39,1
24,2,248344,10,1,6,2,3,2,0,0,50,39,0
37,2,186035,10,3,13,1,5,2,0,0,45,39,1
44,4,177905,10,1,7,5,5,2,0,0,58,39,1
28,4,85812,10,3,12,6,5,1,0,0,40,39,0
42,4,221172,13,3,4,1,5,2,0,0,40,39,1
74,4,99183,10,1,1,2,5,1,0,0,9,39,0
38,6,190387,9,3,3,1,5,2,0,0,50,39,0
44,6,202692,14,3,10,1,5,2,0,0,40,39,0
44,4,109339,7,1,7,5,4,1,0,0,46,33,0
26,4,108658,9,5,7,2,5,2,0,0,40,39,0
36,4,197202,9,3,8,1,3,2,0,0,40,39,0
41,4,101739,12,3,4,6,5,1,0,0,50,39,1
67,4,231559,15,3,10,1,5,2,20051,0,48,39,1
39,2,207853,8,3,13,1,5,2,0,0,50,39,0
57,4,190942,2,7,9,2,3,1,0,0,30,39,0
29,4,102345,11,6,3,2,5,2,0,0,40,39,0
31,5,41493,13,5,5,2,5,1,0,0,45,39,0
34,0,190027,9,5,0,5,3,1,0,0,40,39,0
44,4,210525,10,3,14,1,5,2,0,0,40,39,0
29,4,133937,16,5,10,4,5,2,0,0,40,39,0
30,4,237903,10,5,6,5,5,1,0,0,40,39,0
27,4,163862,9,5,14,2,5,2,0,0,40,39,0
27,4,201872,10,3,12,1,5,2,0,0,50,39,0
32,4,84179,9,5,6,2,5,1,0,0,45,39,0
58,4,51662,6,3,8,6,5,1,0,0,8,39,0
35,2,233327,10,3,11,1,5,2,0,0,40,39,0
21,4,259510,9,5,6,4,5,2,0,0,36,39,0
28,4,184831,10,5,3,5,5,2,0,0,40,39,0
46,6,245724,10,1,4,2,5,2,0,0,50,39,0
36,6,27053,9,6,8,5,5,1,0,0,40,39,0
72,4,205343,7,7,1,5,5,1,0,0,40,39,0
35,4,229328,9,3,7,6,3,1,0,0,40,39,0
33,1,319560,11,1,3,5,3,1,0,0,40,39,1
69,4,136218,7,5,7,2,5,1,0,0,40,39,0
35,4,54576,9,3,7,1,5,2,0,0,40,39,0
31,4,323069,9,6,1,5,5,1,0,0,20,0,0
34,4,148291,9,3,13,6,5,1,0,0,32,39,0
30,4,152453,7,3,8,1,5,2,0,0,40,26,0
28,4,114053,13,5,14,2,5,2,0,0,55,39,0
54,4,212960,13,3,12,1,5,2,0,0,35,39,1
47,4,264052,10,3,10,1,5,2,0,0,50,39,1
24,4,82804,9,5,6,5,3,1,0,0,40,39,0
52,6,334273,13,3,10,1,5,2,0,0,60,39,1
20,4,27337,9,5,6,4,1,2,0,0,48,39,0
43,5,188436,14,3,4,1,5,2,5013,0,45,39,0
45,4,433665,4,6,8,5,5,1,0,0,40,26,0
29,6,110663,9,6,3,2,5,2,0,0,35,39,0
47,4,87490,14,1,4,5,5,2,0,0,42,39,0
24,4,354351,9,5,3,4,5,2,0,0,40,39,0
51,4,95469,9,3,10,1,5,2,0,0,40,39,0
17,4,242718,7,5,12,4,5,2,0,0,12,39,0
37,4,22463,11,3,3,1,5,2,0,1977,40,39,1
27,4,158156,16,5,10,2,5,1,0,0,70,39,0
29,4,350162,13,3,4,6,5,2,0,0,40,39,1
18,0,165532,8,5,0,4,5,2,0,0,25,39,0
36,6,28738,12,1,12,5,5,1,0,0,35,39,0
58,2,283635,13,5,10,2,5,1,0,0,40,39,0
26,6,86646,10,3,3,1,5,2,0,0,45,39,0
65,0,195733,10,3,0,1,5,2,0,0,30,39,1
57,4,69884,9,3,12,1,5,2,0,0,40,39,1
59,4,199713,9,3,3,1,5,2,0,0,40,39,0
27,4,181659,9,3,7,1,5,2,0,0,40,39,0
31,6,340939,13,5,13,2,5,2,0,0,40,39,0
21,4,197747,10,5,12,4,5,1,0,0,24,39,0
29,4,34292,10,5,1,2,5,2,0,0,60,39,0
18,4,156764,7,5,8,4,5,2,0,0,40,39,0
52,4,25826,6,3,3,1,5,2,0,1887,47,39,1
57,5,103948,13,1,10,2,5,2,0,0,80,39,0
42,0,137390,9,3,0,1,5,2,0,0,40,39,0
55,0,105138,9,3,0,6,2,1,0,0,40,39,0
60,4,39352,4,5,14,2,5,2,0,0,48,39,1
31,4,168387,13,3,10,1,5,2,7688,0,40,2,1
23,4,117789,13,5,1,4,5,1,0,0,40,39,0
27,4,267147,9,5,12,4,5,2,0,0,40,39,0
23,0,99399,10,5,0,5,1,1,0,0,25,39,0
42,6,214242,15,3,10,1,5,2,0,1902,50,39,1
25,4,200408,10,5,13,2,5,2,2174,0,40,39,0
49,4,136455,13,5,10,2,5,1,0,0,45,39,0
32,4,239824,13,5,13,2,5,2,0,0,40,39,0
19,4,217039,10,5,1,4,5,2,0,0,28,39,0
60,4,51290,4,1,8,2,5,1,0,0,40,39,0
42,2,175674,5,3,8,1,5,2,0,0,40,39,0
35,6,194404,12,5,5,2,5,2,0,0,40,39,0
48,4,45612,9,5,1,5,3,1,0,0,37,39,0
51,4,410114,14,3,3,1,5,2,0,0,40,39,1
29,4,182521,9,5,3,2,1,2,0,0,40,39,0
36,2,339772,9,6,4,2,3,2,0,0,40,39,0
17,4,169658,6,5,8,4,5,1,0,0,21,39,0
52,4,200853,14,1,10,2,5,1,6849,0,60,39,0
24,4,247564,9,5,3,2,5,2,0,0,40,39,0
24,4,249909,9,3,6,1,5,2,0,0,50,39,0
26,2,208122,13,5,10,4,5,2,1055,0,40,39,0
27,4,109881,13,5,8,4,5,1,0,0,20,39,0
39,4,207824,9,5,6,4,5,2,0,0,60,39,0
30,4,369027,9,3,14,1,3,2,0,0,45,39,0
50,6,114117,9,3,4,1,5,2,0,0,32,39,0
52,5,51048,13,3,12,1,5,2,0,0,55,39,0
46,4,102388,15,3,10,1,5,2,15024,0,45,39,1
23,4,190483,13,5,12,4,5,1,0,0,20,39,0
45,4,462440,7,7,8,2,3,1,0,0,20,39,0
65,4,109351,5,7,9,5,3,1,0,0,24,39,0
29,4,34383,11,3,14,1,5,2,0,0,55,39,0
47,4,241832,5,4,6,5,5,2,0,0,40,8,0
30,4,124187,9,5,5,4,3,2,0,0,60,39,0
34,4,153614,9,3,12,1,5,2,0,0,45,39,1
38,6,267556,9,3,12,1,5,2,0,0,64,39,0
33,4,205469,10,3,4,1,5,2,0,0,40,39,1
49,4,268090,13,3,12,1,5,2,0,0,26,39,1
47,6,165039,10,5,8,5,3,1,0,0,40,39,0
49,2,120451,6,6,8,5,3,1,0,0,40,39,0
43,4,154374,10,3,3,1,5,2,15024,0,60,39,1
30,4,103649,13,3,1,6,3,1,0,0,40,39,1
58,6,35723,9,3,3,1,5,2,0,0,60,39,0
19,4,262601,9,5,8,4,5,1,0,0,14,39,0
21,4,226181,13,5,6,2,5,2,0,0,40,39,0
33,4,175697,13,3,4,1,5,2,15024,0,60,39,1
47,5,248145,3,3,14,1,5,2,0,0,50,5,0
52,6,289436,16,3,10,1,5,2,0,0,60,39,1
26,4,75654,9,1,3,2,5,2,0,0,55,39,0
60,4,199378,9,3,3,1,5,2,0,0,40,39,0
21,4,160968,10,5,6,4,5,2,0,0,40,39,0
36,4,188563,10,3,12,1,5,2,5178,0,50,39,1
31,4,55849,10,3,3,1,5,2,0,0,45,39,0
50,5,195322,16,6,10,2,5,2,0,0,40,39,1
31,2,402089,9,1,1,5,5,1,0,0,40,39,0
71,4,78277,9,3,3,1,5,2,0,0,15,39,0
58,0,158611,9,3,0,1,5,2,0,0,50,39,0
30,7,169496,13,3,13,1,5,2,0,0,40,39,1
20,4,130959,10,5,8,4,5,2,0,0,20,39,0
24,4,556660,9,5,4,3,5,2,4101,0,50,39,0
35,4,292472,16,3,10,1,2,2,0,0,40,36,1
38,7,143774,10,6,4,2,5,1,0,0,45,39,0
27,4,288341,9,5,7,4,5,1,0,0,32,39,0
29,7,71592,10,5,1,5,2,1,0,0,40,30,0
70,0,167358,5,7,0,5,5,1,1111,0,15,39,0
34,4,106742,9,3,3,1,5,2,0,0,45,39,0
44,4,219288,4,3,3,1,5,2,0,0,35,39,0
43,4,174524,9,3,7,1,5,2,0,0,40,39,1
44,6,335183,8,3,6,1,3,2,0,0,40,39,1
35,4,261293,14,5,12,2,5,2,0,0,60,39,0
27,4,111900,10,5,10,2,5,2,0,0,40,39,0
43,2,194360,14,5,10,2,5,2,0,0,38,39,0
20,4,81145,10,5,12,2,5,1,0,0,25,39,0
42,4,341204,12,1,10,5,5,1,8614,0,40,39,1
27,7,249362,10,3,14,1,5,2,3411,0,40,39,0
42,4,247019,9,3,3,1,3,2,0,0,40,39,1
20,0,114746,7,4,0,4,2,1,0,1762,40,35,0
24,4,172146,5,5,7,2,5,2,0,1721,40,39,0
48,1,110457,10,1,4,2,5,2,0,0,40,39,0
17,0,80077,7,5,0,4,5,1,0,0,20,39,0
17,6,368700,7,5,5,4,5,2,0,0,10,39,0
33,4,182556,13,3,4,1,5,2,0,0,40,39,1
50,5,219420,9,3,12,1,5,2,0,0,50,39,1
22,4,240817,9,5,12,4,5,1,2597,0,40,39,0
17,4,102726,8,5,8,4,5,2,0,0,16,39,0
32,4,226267,10,3,1,1,5,2,0,0,40,26,0
31,4,125457,9,5,3,2,5,2,0,0,45,39,0
58,6,204021,9,7,4,2,5,2,0,0,50,39,0
29,2,92262,9,5,11,4,5,2,0,0,48,39,0
37,4,161141,11,3,3,1,5,2,0,0,40,32,1
34,6,190290,9,3,3,1,5,2,0,0,40,39,1
23,2,430828,10,6,4,5,3,2,0,0,40,39,0
18,7,59342,7,5,1,4,5,1,0,0,5,39,0
34,4,136721,9,1,4,2,5,1,0,0,40,39,0
66,0,149422,4,5,0,2,5,2,0,0,4,39,0
45,2,86644,13,3,10,6,5,1,0,0,55,39,0
41,4,195124,14,5,4,2,5,2,0,0,35,6,0
26,4,167350,9,5,8,3,5,2,0,0,30,39,0
54,2,113000,10,3,5,1,5,2,0,0,40,39,0
24,4,140027,10,5,7,4,3,1,0,0,45,39,0
42,4,262425,10,3,10,1,5,2,0,0,50,39,0
20,4,316702,10,5,10,4,5,2,0,0,20,39,0
23,7,335453,13,5,13,2,5,1,0,0,20,39,0
25,0,202480,12,5,0,3,5,2,0,0,45,39,0
35,4,203628,14,5,10,2,5,2,0,0,60,39,1
31,4,118710,14,3,13,1,5,2,0,1902,40,39,1
30,4,189620,13,5,10,4,5,1,0,0,40,31,0
19,4,475028,9,5,12,4,5,1,0,0,20,39,0
36,2,110866,13,5,10,2,5,2,0,0,50,39,0
31,4,243605,13,7,12,5,5,1,0,1380,40,5,0
21,4,163870,10,5,6,4,5,2,0,0,30,39,0
31,6,80145,10,3,3,1,5,2,0,0,40,39,0
46,4,295566,16,1,10,5,5,1,25236,0,65,39,1
44,4,63042,13,1,4,4,5,1,0,0,50,39,1
40,4,229148,8,3,8,1,3,2,0,0,40,23,0
45,4,242552,10,5,12,2,3,2,0,0,40,39,0
60,4,177665,9,3,3,1,5,2,0,0,35,39,0
18,4,208103,7,5,8,3,5,2,0,0,25,39,0
28,4,296450,13,3,10,1,5,2,0,0,40,39,0
36,4,70282,10,1,1,5,3,1,0,0,40,39,0
36,4,271767,13,6,10,2,5,2,0,0,40,0,0
40,4,144995,11,3,13,1,5,2,4386,0,40,39,0
36,2,382635,13,1,1,5,5,1,0,0,35,16,0
31,4,295697,9,6,8,5,3,1,0,0,40,39,0
33,4,194141,9,3,7,1,5,2,0,0,40,39,0
19,7,378418,9,5,13,4,5,1,0,0,40,39,0
22,4,214399,10,5,12,4,5,1,0,0,15,39,0
34,4,217460,13,3,4,1,5,2,0,0,45,39,1
33,4,182556,9,5,8,2,5,2,0,0,40,39,0
41,4,125831,9,3,3,1,5,2,0,2051,60,39,0
29,4,271328,13,5,10,2,5,2,4650,0,40,39,0
50,2,50459,9,3,4,1,5,2,0,0,42,39,1
42,4,162140,13,3,4,1,5,2,7298,0,45,39,1
43,4,177937,13,5,10,2,5,2,0,0,40,0,1
44,4,111502,9,3,12,6,5,1,0,0,40,39,0
20,4,299047,10,5,8,2,5,1,0,0,20,39,0
31,4,223212,9,3,8,1,5,2,0,0,40,26,0
65,6,118474,7,3,4,1,5,2,9386,0,59,0,1
23,4,352139,10,5,8,2,5,1,0,0,24,39,0
55,4,173093,10,1,1,2,2,1,0,0,40,39,0
26,4,181655,11,3,1,1,5,2,0,2377,45,39,0
25,4,332702,11,5,8,4,5,1,0,0,15,39,0
45,0,51164,10,3,0,6,3,1,0,0,40,39,0
35,4,234901,10,3,3,1,5,2,2407,0,40,39,0
36,4,131414,10,5,12,2,3,1,0,0,36,39,0
43,7,260960,13,3,10,1,5,2,0,0,50,39,0
56,4,156052,9,7,8,5,3,1,594,0,20,39,0
42,4,279914,13,3,13,1,5,2,0,0,40,39,1
19,4,192453,10,5,8,3,5,1,0,0,25,39,0
55,6,200939,9,3,14,1,5,2,0,0,72,39,0
42,4,151408,14,5,4,2,5,1,14084,0,50,39,1
26,4,112847,11,5,13,4,5,2,0,0,40,39,0
17,4,316929,8,5,6,4,5,2,0,0,20,39,0
42,2,126319,13,3,10,6,5,1,0,0,40,39,1
55,4,197422,9,3,14,1,5,2,7688,0,40,39,1
32,4,267736,10,5,1,4,3,1,0,0,40,39,0
29,4,267034,7,5,3,4,3,2,0,0,40,14,0
46,7,193047,13,3,10,1,5,2,0,0,37,39,0
29,7,356089,13,3,4,1,5,2,7688,0,40,39,1
22,4,223515,13,5,10,5,5,2,0,0,20,39,0
58,6,87510,6,3,3,1,5,2,0,0,40,39,0
23,4,145111,9,5,14,5,5,2,0,0,50,39,0
39,4,48093,9,5,6,2,5,2,0,0,40,39,0
27,4,31757,11,5,3,4,5,2,0,0,38,39,0
54,4,285854,9,3,14,1,5,2,0,0,40,39,1
33,2,120064,13,5,10,2,5,1,0,0,45,39,0
46,1,167381,9,3,1,6,5,1,0,0,40,39,1
37,4,103408,9,5,5,2,3,2,0,0,40,39,0
36,4,101460,9,5,8,2,5,1,0,0,18,39,0
59,2,420537,9,3,1,6,5,1,0,0,38,39,1
34,2,119411,9,1,11,5,5,2,0,0,40,32,0
53,5,128272,16,3,4,1,5,2,0,0,70,39,1
51,4,386773,13,5,12,2,5,2,0,0,55,39,1
32,4,283268,6,6,8,5,5,1,0,0,42,39,0
31,7,301526,10,4,8,3,5,2,0,0,40,39,0
22,4,151790,10,3,12,6,5,1,0,0,30,11,0
47,6,106252,13,1,12,2,5,1,0,0,50,39,0
32,4,188557,9,5,7,2,5,2,0,0,40,39,0
26,4,171114,10,5,5,2,5,1,0,0,38,39,0
37,4,327323,3,6,5,2,5,2,0,0,32,13,0
31,4,244147,9,1,3,5,5,2,0,0,55,39,0
37,4,280282,11,3,13,6,5,1,0,0,24,39,1
55,4,116442,9,5,12,2,5,2,0,0,38,39,0
23,2,282579,11,1,13,2,5,2,0,0,56,39,0
36,4,51838,10,1,1,5,5,1,0,0,40,39,0
34,4,73585,14,3,10,1,5,2,0,0,40,0,0
43,4,226902,13,3,12,1,5,2,0,0,50,39,1
54,4,279129,10,5,13,2,5,2,0,0,40,39,0
43,7,146908,10,3,3,1,5,2,0,0,40,0,0
28,4,196690,11,5,7,2,5,1,0,1669,42,39,0
40,4,130760,11,3,4,1,5,2,0,0,50,39,1
41,6,49572,10,3,4,1,5,2,0,0,60,39,0
40,4,237601,13,5,12,2,4,1,0,0,55,39,1
42,4,169628,10,1,1,2,3,1,0,0,38,39,0
61,6,36671,9,3,5,1,5,2,0,2352,50,39,0
18,4,231193,8,5,7,4,5,2,0,0,30,39,0
59,0,192130,9,3,0,1,5,2,0,0,16,39,0
21,0,149704,9,5,0,2,5,1,1055,0,40,39,0
48,4,102102,11,3,13,1,5,2,0,0,50,39,1
41,5,32185,13,3,13,1,5,2,0,0,40,39,0
18,0,196061,10,5,0,4,5,2,0,0,33,39,0
23,4,211046,9,5,12,2,5,1,2463,0,40,39,0
60,4,31577,9,3,14,1,5,2,0,0,60,39,1
22,4,162343,10,5,8,3,3,2,0,0,20,39,0
61,4,128831,9,3,7,1,5,2,0,0,40,39,0
25,4,316688,9,5,7,2,3,2,0,0,40,39,0
46,4,90758,14,5,13,2,5,2,0,0,35,39,1
43,4,274363,13,3,4,1,5,2,0,1902,40,9,1
43,4,154538,12,1,3,2,5,2,0,0,40,39,0
24,4,106085,9,5,8,4,3,2,0,1721,30,39,0
68,6,315859,7,5,5,5,5,2,0,0,20,39,0
31,4,51471,9,1,1,5,5,1,0,0,38,39,0
17,4,193830,7,5,12,4,5,1,0,0,20,39,0
32,4,231043,9,3,3,1,5,2,5178,0,48,39,1
50,0,23780,14,4,0,3,5,2,0,0,40,39,0
33,4,169879,13,3,10,1,5,2,3103,0,47,39,1
64,4,270333,13,3,10,1,5,2,0,0,40,39,1
20,4,138768,9,5,14,4,5,2,0,0,30,39,0
30,4,191571,9,6,8,4,5,1,0,0,36,39,0
22,0,219941,10,5,0,4,3,2,0,0,40,39,0
43,4,94113,10,1,4,2,5,2,0,0,45,39,0
22,4,137510,10,5,1,4,5,2,0,0,40,39,0
17,4,32607,6,5,5,4,5,2,0,0,20,39,0
47,6,93208,9,3,8,6,5,1,0,0,75,22,0
41,4,254440,11,5,10,2,5,1,0,0,60,39,0
56,4,186556,10,3,3,1,5,2,0,0,50,39,1
64,4,169871,9,3,14,1,5,2,0,0,45,39,0
47,4,191277,9,3,14,1,5,2,0,0,50,39,1
48,4,167159,11,5,1,5,5,2,0,0,40,39,0
31,4,171871,14,5,10,2,5,1,0,0,46,39,0
29,4,154411,11,5,13,4,5,2,0,0,40,39,0
30,4,129227,9,7,1,2,5,1,0,0,40,39,0
32,4,110331,9,3,4,1,5,2,0,1672,60,39,0
57,4,34269,9,7,14,5,5,2,0,653,42,39,1
62,4,174355,9,7,8,2,5,1,0,0,40,39,0
39,4,680390,9,6,7,5,5,1,0,0,24,39,0
43,4,233130,10,5,1,2,5,2,0,0,25,39,0
24,5,165474,13,5,12,4,5,2,0,0,40,39,0
42,0,257780,7,3,0,1,5,2,0,0,15,39,0
53,4,194259,10,3,1,6,5,1,4386,0,40,39,1
26,4,280093,10,5,6,4,5,2,0,0,40,39,0
73,6,177387,9,3,4,1,5,2,0,0,40,39,0
72,0,28929,7,7,0,2,5,1,0,0,24,39,0
55,4,105304,9,3,7,1,5,2,0,0,40,39,0
25,4,499233,9,1,1,2,5,2,0,0,40,39,0
41,4,180572,13,1,10,2,5,1,0,0,50,39,1
24,4,321435,13,5,4,2,5,2,0,0,50,39,0
63,4,86108,9,7,5,2,5,2,0,0,6,39,0
17,4,198124,7,5,12,4,5,2,0,0,20,39,0
35,4,135162,10,3,3,1,5,2,0,0,50,39,0
51,4,146813,10,3,10,1,5,2,0,0,40,39,1
62,2,291175,13,7,10,2,5,1,0,0,48,39,0
55,4,387569,9,3,3,1,5,2,4386,0,40,39,1
43,4,102895,10,1,10,2,5,2,0,0,40,39,0
40,2,33274,9,1,8,2,5,1,0,0,50,39,0
37,4,86551,13,3,4,1,5,2,0,0,45,39,1
39,4,138192,13,3,3,1,5,2,0,0,40,39,0
31,4,118966,9,5,3,4,5,2,0,0,18,39,0
61,4,99784,14,7,10,2,5,1,0,0,40,39,1
26,4,90980,11,1,1,2,5,1,0,0,55,39,0
46,6,177407,9,3,12,1,5,2,0,0,50,39,0
26,4,96467,13,5,10,2,5,1,0,0,40,39,0
48,7,327886,16,1,10,4,5,2,0,0,50,39,1
34,4,111567,9,5,14,4,5,2,0,0,40,39,0
34,2,166545,9,5,1,4,5,1,0,0,40,39,0
59,4,142182,9,3,8,1,5,2,0,0,40,39,1
34,4,188798,13,5,10,4,5,1,0,0,40,39,0
49,4,38563,13,5,4,2,5,1,0,0,56,39,1
18,4,216284,7,5,1,4,5,1,0,0,20,39,0
43,4,191547,9,3,5,1,5,2,0,0,40,26,0
48,4,285335,7,3,4,1,5,2,0,0,50,39,0
28,5,142712,10,3,4,1,5,2,0,0,70,39,0
33,4,80945,9,3,7,1,5,2,0,0,40,39,0
24,4,309055,10,5,12,2,5,1,0,0,15,39,0
21,4,62339,6,5,6,2,5,2,0,0,40,39,0
17,4,368700,7,5,12,4,5,2,0,0,28,39,0
39,4,176186,10,3,5,1,5,2,0,0,50,39,1
29,6,266855,13,6,10,4,5,2,0,0,40,39,0
44,4,48087,13,3,4,1,5,2,0,0,40,39,1
24,4,121313,10,5,14,4,5,2,0,0,50,39,0
71,6,143437,14,3,12,1,5,2,10605,0,40,39,1
51,6,160724,13,3,12,1,2,2,0,2415,40,3,1
55,4,282753,3,1,8,5,3,2,0,0,25,39,0
41,4,194636,13,3,4,1,5,2,0,0,60,39,1
23,4,153044,9,5,6,5,3,1,0,0,7,39,0
38,4,411797,11,1,1,5,5,1,0,0,40,39,0
39,4,117683,9,3,14,1,5,2,0,0,40,39,1
19,4,376540,9,5,1,2,5,1,0,0,30,39,0
49,4,72393,5,1,7,2,5,1,0,0,40,39,0
32,4,270335,13,3,1,3,5,2,0,0,40,30,1
27,4,96226,9,3,3,1,5,2,0,0,70,39,0
38,4,95336,13,3,12,1,5,2,0,0,50,39,1
33,4,258498,10,3,3,6,5,1,0,0,60,39,0
63,0,149698,10,3,0,1,5,2,0,0,15,39,0
23,4,205865,13,5,4,4,5,2,0,0,28,39,0
33,5,155781,10,3,3,1,5,2,0,0,60,0,0
54,6,406468,9,3,12,1,3,2,0,0,40,39,0
29,4,177119,11,1,13,2,5,1,2174,0,45,39,0
48,0,144397,10,1,0,5,3,1,0,0,30,39,0
35,6,372525,13,5,4,2,5,2,0,0,40,39,0
28,4,164170,11,3,1,6,2,1,0,0,40,19,0
37,4,183800,13,3,10,1,5,2,7688,0,50,39,1
42,6,177307,15,3,5,1,5,2,0,0,65,39,1
40,4,170108,14,3,10,1,5,2,0,0,40,39,0
47,4,341995,10,1,12,4,5,2,0,0,55,39,0
22,4,226508,13,5,4,4,5,1,0,0,50,39,0
30,4,87418,13,3,4,1,5,2,0,0,45,39,1
28,4,109165,9,3,13,1,5,2,0,0,40,39,0
63,2,28856,4,3,8,1,5,2,0,0,55,39,0
51,6,175897,5,3,3,1,5,2,0,0,20,39,0
22,4,99697,9,5,6,4,5,1,0,0,40,39,0
27,0,90270,12,3,0,4,1,2,0,0,40,39,0
35,4,152375,9,5,12,2,5,2,0,0,45,39,0
46,4,171550,9,1,7,2,5,1,0,0,38,39,0
37,4,211154,10,1,7,2,5,2,0,0,52,39,0
24,4,202570,13,5,10,4,3,2,0,0,15,39,0
37,6,168496,9,1,6,4,5,2,0,0,10,39,0
53,4,68898,10,3,13,1,5,2,0,0,40,39,0
27,4,93235,9,5,12,2,5,2,0,0,30,39,0
38,4,278924,10,1,3,2,5,2,0,0,44,39,0
53,6,311020,6,3,5,1,5,2,0,0,60,39,0
34,4,175878,10,5,3,2,5,2,0,0,40,39,0
23,4,543028,9,5,12,4,3,2,0,0,40,39,0
39,4,202027,13,3,4,1,5,2,15024,0,45,39,1
43,4,158926,14,3,10,6,2,1,0,0,50,35,0
67,5,76860,9,3,4,1,2,2,0,0,40,39,1
81,6,136063,9,3,4,1,5,2,0,0,30,39,0
21,4,186648,10,5,8,4,5,2,0,0,20,39,0
23,4,257509,10,5,12,2,5,2,0,0,25,39,0
25,4,98155,10,5,14,5,5,2,0,0,40,39,0
42,4,274198,3,3,7,6,5,1,0,0,38,26,0
38,4,97083,10,3,1,6,3,1,0,0,40,39,0
64,0,29825,9,3,0,1,5,2,0,0,5,39,0
32,4,262153,9,3,7,1,5,2,0,0,40,39,0
37,4,214738,9,3,7,1,5,2,0,0,40,39,0
51,4,138022,14,3,4,1,5,2,0,0,60,39,1
22,4,91842,10,5,12,2,5,1,0,0,42,39,0
33,4,373662,2,4,9,2,5,1,0,0,40,13,0
42,4,162003,9,1,7,2,5,2,0,0,55,39,0
19,0,52114,10,5,0,4,5,1,0,0,10,39,0
51,2,241843,1,3,8,1,5,2,0,0,40,39,0
23,4,375871,9,3,1,6,5,1,0,0,40,26,0
37,4,186934,7,3,7,1,5,2,3103,0,44,39,1
37,4,176900,9,3,3,1,5,2,0,0,99,39,1
47,4,21906,14,5,10,2,5,1,0,0,25,39,0
41,4,132222,15,3,10,1,5,2,0,2415,40,39,1
33,4,143653,9,3,3,1,5,2,0,0,30,39,0
31,4,111567,13,5,12,2,5,2,0,0,40,39,1
31,4,78602,12,1,8,5,1,1,0,0,40,39,0
35,4,465507,9,3,7,1,3,2,0,0,40,39,0
38,5,196373,9,3,4,1,5,2,0,0,40,39,1
18,4,293227,9,5,8,2,5,1,0,0,45,39,0
20,4,241752,9,3,7,1,5,2,0,0,40,39,0
54,2,166398,10,1,4,5,3,1,0,0,35,39,0
40,4,184682,10,1,1,5,5,1,0,0,40,39,0
36,5,108293,13,3,4,6,5,1,0,1977,45,39,1
43,4,250802,10,1,3,5,5,2,0,0,35,39,0
44,6,325159,10,1,5,5,5,2,0,0,40,39,0
44,7,174675,9,3,10,6,5,1,0,0,40,39,1
43,4,227065,14,3,4,1,5,2,0,0,43,39,1
51,4,269080,4,7,8,5,3,1,0,0,40,39,0
